"Var1" "Var2" "Var3" "value"
"5587" 7 1 "tBodyAccMag-std()" -0.907039513153846
"5588" 8 1 "tBodyAccMag-std()" -0.91325033
"5589" 9 1 "tBodyAccMag-std()" -0.91512680016
"5590" 10 1 "tBodyAccMag-std()" -0.940301654482759
"5591" 11 1 "tBodyAccMag-std()" -0.972891829473684
"5592" 12 1 "tBodyAccMag-std()" -0.936542686833333
"5593" 13 1 "tBodyAccMag-std()" -0.947944746612903
"5594" 14 1 "tBodyAccMag-std()" -0.856593119215686
"5595" 15 1 "tBodyAccMag-std()" -0.943314107916667
"5596" 16 1 "tBodyAccMag-std()" -0.957895927714286
"5597" 17 1 "tBodyAccMag-std()" -0.948257993521127
"5598" 18 1 "tBodyAccMag-std()" -0.986464542615385
"5599" 19 1 "tBodyAccMag-std()" -0.963193489036145
"5600" 20 1 "tBodyAccMag-std()" -0.939489444558824
"5601" 21 1 "tBodyAccMag-std()" -0.942186431444444
"5602" 22 1 "tBodyAccMag-std()" -0.909407761152778
"5603" 23 1 "tBodyAccMag-std()" -0.957871990555555
"5604" 24 1 "tBodyAccMag-std()" -0.969354834166667
"5605" 25 1 "tBodyAccMag-std()" -0.649254767945205
"5606" 26 1 "tBodyAccMag-std()" -0.964355190394737
"5607" 27 1 "tBodyAccMag-std()" -0.978920176216216
"5608" 28 1 "tBodyAccMag-std()" -0.9545740295
"5609" 29 1 "tBodyAccMag-std()" -0.981572147681159
"5610" 30 1 "tBodyAccMag-std()" -0.960167907285714
"5611" 1 2 "tBodyAccMag-std()" -0.927078418723404
"5612" 2 2 "tBodyAccMag-std()" -0.953081444130435
"5613" 3 2 "tBodyAccMag-std()" -0.8703017
"5614" 4 2 "tBodyAccMag-std()" -0.9144078448
"5615" 5 2 "tBodyAccMag-std()" -0.920939027727273
"5616" 6 2 "tBodyAccMag-std()" -0.931572655636364
"5617" 7 2 "tBodyAccMag-std()" -0.881957619770833
"5618" 8 2 "tBodyAccMag-std()" -0.929943615630435
"5619" 9 2 "tBodyAccMag-std()" -0.8637564342
"5620" 10 2 "tBodyAccMag-std()" -0.939669591481481
"5621" 11 2 "tBodyAccMag-std()" -0.944581826415094
"5622" 12 2 "tBodyAccMag-std()" -0.947517100196078
"5623" 13 2 "tBodyAccMag-std()" -0.937935738571429
"5624" 14 2 "tBodyAccMag-std()" -0.92549582962963
"5625" 15 2 "tBodyAccMag-std()" -0.93797790559322
"5626" 16 2 "tBodyAccMag-std()" -0.941051236086957
"5627" 17 2 "tBodyAccMag-std()" -0.96506519109375
"5628" 18 2 "tBodyAccMag-std()" -0.981595285964912
"5629" 19 2 "tBodyAccMag-std()" -0.951755657260274
"5630" 20 2 "tBodyAccMag-std()" -0.937764028181818
"5631" 21 2 "tBodyAccMag-std()" -0.971994251294118
"5632" 22 2 "tBodyAccMag-std()" -0.924336184035484
"5633" 23 2 "tBodyAccMag-std()" -0.924963263235294
"5634" 24 2 "tBodyAccMag-std()" -0.963779683235294
"5635" 25 2 "tBodyAccMag-std()" -0.960003414461538
"5636" 26 2 "tBodyAccMag-std()" -0.933602783410256
"5637" 27 2 "tBodyAccMag-std()" -0.969526674714286
"5638" 28 2 "tBodyAccMag-std()" -0.947782703333333
"5639" 29 2 "tBodyAccMag-std()" -0.9692903165
"5640" 30 2 "tBodyAccMag-std()" -0.942901466612903
"5641" 1 3 "tBodyAccMag-std()" -0.981942928867925
"5642" 2 3 "tBodyAccMag-std()" -0.957874965
"5643" 3 3 "tBodyAccMag-std()" -0.915143303606557
"5644" 4 3 "tBodyAccMag-std()" -0.890976683392857
"5645" 5 3 "tBodyAccMag-std()" -0.87977380125
"5646" 6 3 "tBodyAccMag-std()" -0.939310249649123
"5647" 7 3 "tBodyAccMag-std()" -0.933590156792453
"5648" 8 3 "tBodyAccMag-std()" -0.937187185222222
"5649" 9 3 "tBodyAccMag-std()" -0.936105010444444
"5650" 10 3 "tBodyAccMag-std()" -0.937264537954545
"5651" 11 3 "tBodyAccMag-std()" -0.98030536893617
"5652" 12 3 "tBodyAccMag-std()" -0.935232945245902
"5653" 13 3 "tBodyAccMag-std()" -0.968519673859649
"5654" 14 3 "tBodyAccMag-std()" -0.936735577166667
"5655" 15 3 "tBodyAccMag-std()" -0.948600432641509
"5656" 16 3 "tBodyAccMag-std()" -0.95729449448718
"5657" 17 3 "tBodyAccMag-std()" -0.975377309871795
"5658" 18 3 "tBodyAccMag-std()" -0.972285545479452
"5659" 19 3 "tBodyAccMag-std()" -0.962549342465753
"5660" 20 3 "tBodyAccMag-std()" -0.910672094794521
"5661" 21 3 "tBodyAccMag-std()" -0.956919898202247
"5662" 22 3 "tBodyAccMag-std()" -0.939866315079365
"5663" 23 3 "tBodyAccMag-std()" -0.9516698575
"5664" 24 3 "tBodyAccMag-std()" -0.94790101173913
"5665" 25 3 "tBodyAccMag-std()" -0.968075629324324
"5666" 26 3 "tBodyAccMag-std()" -0.962697299189189
"5667" 27 3 "tBodyAccMag-std()" -0.9663601145
"5668" 28 3 "tBodyAccMag-std()" -0.917658334177215
"5669" 29 3 "tBodyAccMag-std()" -0.981745712923077
"5670" 30 3 "tBodyAccMag-std()" -0.916570441355932
"5671" 1 4 "tBodyAccMag-std()" -0.219688645631579
"5672" 2 4 "tBodyAccMag-std()" -0.422544169322034
"5673" 3 4 "tBodyAccMag-std()" -0.328428936551724
"5674" 4 4 "tBodyAccMag-std()" -0.527679103166667
"5675" 5 4 "tBodyAccMag-std()" -0.377178733392857
"5676" 6 4 "tBodyAccMag-std()" -0.266734167368421
"5677" 7 4 "tBodyAccMag-std()" -0.198554708385965
"5678" 8 4 "tBodyAccMag-std()" -0.1804072826
"5679" 9 4 "tBodyAccMag-std()" -0.37942877
"5680" 10 4 "tBodyAccMag-std()" -0.185602396067925
"5681" 11 4 "tBodyAccMag-std()" -0.487735915084746
"5682" 12 4 "tBodyAccMag-std()" -0.23697286882
"5683" 13 4 "tBodyAccMag-std()" -0.292546377017544
"5684" 14 4 "tBodyAccMag-std()" -0.36380562779661
"5685" 15 4 "tBodyAccMag-std()" -0.323878324074074
"5686" 16 4 "tBodyAccMag-std()" -0.47180926745098
"5687" 17 4 "tBodyAccMag-std()" -0.461837866885246
"5688" 18 4 "tBodyAccMag-std()" -0.460346465357143
"5689" 19 4 "tBodyAccMag-std()" -0.0993927171359615
"5690" 20 4 "tBodyAccMag-std()" -0.156930391921569
"5691" 21 4 "tBodyAccMag-std()" -0.299709752173077
"5692" 22 4 "tBodyAccMag-std()" -0.161591787478261
"5693" 23 4 "tBodyAccMag-std()" -0.209989354570847
"5694" 24 4 "tBodyAccMag-std()" -0.48106401862069
"5695" 25 4 "tBodyAccMag-std()" -0.565601466081081
"5696" 26 4 "tBodyAccMag-std()" -0.421848313898305
"5697" 27 4 "tBodyAccMag-std()" -0.407355787017544
"5698" 28 4 "tBodyAccMag-std()" -0.39269402
"5699" 29 4 "tBodyAccMag-std()" -0.262695063584906
"5700" 30 4 "tBodyAccMag-std()" -0.359873411538462
"5701" 1 5 "tBodyAccMag-std()" 0.0198843506265306
"5702" 2 5 "tBodyAccMag-std()" 0.215586334889362
"5703" 3 5 "tBodyAccMag-std()" -0.0411340078469388
"5704" 4 5 "tBodyAccMag-std()" -0.0819559041111111
"5705" 5 5 "tBodyAccMag-std()" 0.205422375957447
"5706" 6 5 "tBodyAccMag-std()" 0.373611914166667
"5707" 7 5 "tBodyAccMag-std()" 0.214544028088723
"5708" 8 5 "tBodyAccMag-std()" 0.131337867236842
"5709" 9 5 "tBodyAccMag-std()" 0.265120131365238
"5710" 10 5 "tBodyAccMag-std()" 0.156998205421053
"5711" 11 5 "tBodyAccMag-std()" 0.0507743652521739
"5712" 12 5 "tBodyAccMag-std()" 0.0972608274652174
"5713" 13 5 "tBodyAccMag-std()" -0.0156098198829787
"5714" 14 5 "tBodyAccMag-std()" 0.428405922622222
"5715" 15 5 "tBodyAccMag-std()" 0.353204008095238
"5716" 16 5 "tBodyAccMag-std()" 0.119183740638298
"5717" 17 5 "tBodyAccMag-std()" 0.0914076757326087
"5718" 18 5 "tBodyAccMag-std()" -0.229934247036364
"5719" 19 5 "tBodyAccMag-std()" 0.413472376589744
"5720" 20 5 "tBodyAccMag-std()" 0.172636361444444
"5721" 21 5 "tBodyAccMag-std()" 0.264341903711111
"5722" 22 5 "tBodyAccMag-std()" 0.133267478527222
"5723" 23 5 "tBodyAccMag-std()" 0.230363964351852
"5724" 24 5 "tBodyAccMag-std()" -0.0224839122854545
"5725" 25 5 "tBodyAccMag-std()" -0.259465249913793
"5726" 26 5 "tBodyAccMag-std()" 0.14700167906
"5727" 27 5 "tBodyAccMag-std()" 0.121176277863636
"5728" 28 5 "tBodyAccMag-std()" 0.135465563932609
"5729" 29 5 "tBodyAccMag-std()" 0.1344811501875
"5730" 30 5 "tBodyAccMag-std()" -0.0135771208822581
"5731" 1 6 "tBodyAccMag-std()" -0.324970929245283
"5732" 2 6 "tBodyAccMag-std()" -0.205977045295833
"5733" 3 6 "tBodyAccMag-std()" -0.333597432542373
"5734" 4 6 "tBodyAccMag-std()" -0.212012300480769
"5735" 5 6 "tBodyAccMag-std()" -0.136736383765957
"5736" 6 6 "tBodyAccMag-std()" -0.0791508842176471
"5737" 7 6 "tBodyAccMag-std()" -0.33474460745098
"5738" 8 6 "tBodyAccMag-std()" -0.227200254219512
"5739" 9 6 "tBodyAccMag-std()" -0.400222037142857
"5740" 10 6 "tBodyAccMag-std()" -0.211537480214383
"5741" 11 6 "tBodyAccMag-std()" -0.289592148148148
"5742" 12 6 "tBodyAccMag-std()" -0.285844036153846
"5743" 13 6 "tBodyAccMag-std()" -0.326339622181818
"5744" 14 6 "tBodyAccMag-std()" -0.0197686685018519
"5745" 15 6 "tBodyAccMag-std()" -0.136552217494583
"5746" 16 6 "tBodyAccMag-std()" -0.334795080196078
"5747" 17 6 "tBodyAccMag-std()" -0.1028777303875
"5748" 18 6 "tBodyAccMag-std()" -0.37184157
"5749" 19 6 "tBodyAccMag-std()" -0.177666828025
"5750" 20 6 "tBodyAccMag-std()" -0.198269718823529
"5751" 21 6 "tBodyAccMag-std()" -0.278474283829787
"5752" 22 6 "tBodyAccMag-std()" -0.158757474833333
"5753" 23 6 "tBodyAccMag-std()" -0.271893714117647
"5754" 24 6 "tBodyAccMag-std()" -0.30685447
"5755" 25 6 "tBodyAccMag-std()" -0.480006649846154
"5756" 26 6 "tBodyAccMag-std()" -0.1507071068
"5757" 27 6 "tBodyAccMag-std()" -0.37994878627451
"5758" 28 6 "tBodyAccMag-std()" -0.211928666470588
"5759" 29 6 "tBodyAccMag-std()" -0.0414696051693878
"5760" 30 6 "tBodyAccMag-std()" -0.327410815861538
"5761" 1 1 "tGravityAccMag-mean()" -0.8419291525
"5762" 2 1 "tGravityAccMag-mean()" -0.977435485208333
"5763" 3 1 "tGravityAccMag-mean()" -0.972791346129032
"5764" 4 1 "tGravityAccMag-mean()" -0.954557603148148
"5765" 5 1 "tGravityAccMag-mean()" -0.966777882884615
"5766" 6 1 "tGravityAccMag-mean()" -0.918878850824561
"5767" 7 1 "tGravityAccMag-mean()" -0.936392023846154
"5768" 8 1 "tGravityAccMag-mean()" -0.935308633888889
"5769" 9 1 "tGravityAccMag-mean()" -0.9308684376
"5770" 10 1 "tGravityAccMag-mean()" -0.956781819655172
"5771" 11 1 "tGravityAccMag-mean()" -0.980621180175439
"5772" 12 1 "tGravityAccMag-mean()" -0.9482046755
"5773" 13 1 "tGravityAccMag-mean()" -0.960517768225806
"5774" 14 1 "tGravityAccMag-mean()" -0.905978250196078
"5775" 15 1 "tGravityAccMag-mean()" -0.955340661527778
"5776" 16 1 "tGravityAccMag-mean()" -0.961834634857143
"5777" 17 1 "tGravityAccMag-mean()" -0.953021411126761
"5778" 18 1 "tGravityAccMag-mean()" -0.986456241538462
"5779" 19 1 "tGravityAccMag-mean()" -0.96626080686747
"5780" 20 1 "tGravityAccMag-mean()" -0.960743126176471
"5781" 21 1 "tGravityAccMag-mean()" -0.952596583222222
"5782" 22 1 "tGravityAccMag-mean()" -0.934993799305556
"5783" 23 1 "tGravityAccMag-mean()" -0.962959196805556
"5784" 24 1 "tGravityAccMag-mean()" -0.9718540425
"5785" 25 1 "tGravityAccMag-mean()" -0.56047777609589
"5786" 26 1 "tGravityAccMag-mean()" -0.976785042368421
"5787" 27 1 "tGravityAccMag-mean()" -0.982091652162162
"5788" 28 1 "tGravityAccMag-mean()" -0.95811223025
"5789" 29 1 "tGravityAccMag-mean()" -0.986493196666667
"5790" 30 1 "tGravityAccMag-mean()" -0.969829984285714
"5791" 1 2 "tGravityAccMag-mean()" -0.948536786170213
"5792" 2 2 "tGravityAccMag-mean()" -0.967893623913043
"5793" 3 2 "tGravityAccMag-mean()" -0.895383350192308
"5794" 4 2 "tGravityAccMag-mean()" -0.93569482
"5795" 5 2 "tGravityAccMag-mean()" -0.9379783225
"5796" 6 2 "tGravityAccMag-mean()" -0.949543531272727
"5797" 7 2 "tGravityAccMag-mean()" -0.918432107083333
"5798" 8 2 "tGravityAccMag-mean()" -0.952139704347826
"5799" 9 2 "tGravityAccMag-mean()" -0.8933617176
"5800" 10 2 "tGravityAccMag-mean()" -0.96075719962963
"5801" 11 2 "tGravityAccMag-mean()" -0.961970763773585
"5802" 12 2 "tGravityAccMag-mean()" -0.952176621372549
"5803" 13 2 "tGravityAccMag-mean()" -0.957690563673469
"5804" 14 2 "tGravityAccMag-mean()" -0.944197943703704
"5805" 15 2 "tGravityAccMag-mean()" -0.958669836271186
"5806" 16 2 "tGravityAccMag-mean()" -0.961879680724638
"5807" 17 2 "tGravityAccMag-mean()" -0.97274734640625
"5808" 18 2 "tGravityAccMag-mean()" -0.983674151754386
"5809" 19 2 "tGravityAccMag-mean()" -0.962074065616438
"5810" 20 2 "tGravityAccMag-mean()" -0.952738043030303
"5811" 21 2 "tGravityAccMag-mean()" -0.974734999411765
"5812" 22 2 "tGravityAccMag-mean()" -0.942167353870968
"5813" 23 2 "tGravityAccMag-mean()" -0.944080772941176
"5814" 24 2 "tGravityAccMag-mean()" -0.968979156470588
"5815" 25 2 "tGravityAccMag-mean()" -0.970409337076923
"5816" 26 2 "tGravityAccMag-mean()" -0.953079994102564
"5817" 27 2 "tGravityAccMag-mean()" -0.979481668857143
"5818" 28 2 "tGravityAccMag-mean()" -0.955789708611111
"5819" 29 2 "tGravityAccMag-mean()" -0.978017021833333
"5820" 30 2 "tGravityAccMag-mean()" -0.957487221451613
"5821" 1 3 "tGravityAccMag-mean()" -0.984278207358491
"5822" 2 3 "tGravityAccMag-mean()" -0.965875181296296
"5823" 3 3 "tGravityAccMag-mean()" -0.925430819016393
"5824" 4 3 "tGravityAccMag-mean()" -0.906478051785714
"5825" 5 3 "tGravityAccMag-mean()" -0.906104701071429
"5826" 6 3 "tGravityAccMag-mean()" -0.945022876491228
"5827" 7 3 "tGravityAccMag-mean()" -0.942724659245283
"5828" 8 3 "tGravityAccMag-mean()" -0.953762884074074
"5829" 9 3 "tGravityAccMag-mean()" -0.945167482444444
"5830" 10 3 "tGravityAccMag-mean()" -0.951988907954545
"5831" 11 3 "tGravityAccMag-mean()" -0.984853836595745
"5832" 12 3 "tGravityAccMag-mean()" -0.941459935081967
"5833" 13 3 "tGravityAccMag-mean()" -0.971564243157895
"5834" 14 3 "tGravityAccMag-mean()" -0.943456847333333
"5835" 15 3 "tGravityAccMag-mean()" -0.961207616226415
"5836" 16 3 "tGravityAccMag-mean()" -0.969948825128205
"5837" 17 3 "tGravityAccMag-mean()" -0.977635981410256
"5838" 18 3 "tGravityAccMag-mean()" -0.972607495342466
"5839" 19 3 "tGravityAccMag-mean()" -0.960505683561644
"5840" 20 3 "tGravityAccMag-mean()" -0.92240685739726
"5841" 21 3 "tGravityAccMag-mean()" -0.958774298089888
"5842" 22 3 "tGravityAccMag-mean()" -0.954807661269841
"5843" 23 3 "tGravityAccMag-mean()" -0.957212267058824
"5844" 24 3 "tGravityAccMag-mean()" -0.950061017681159
"5845" 25 3 "tGravityAccMag-mean()" -0.972663592162162
"5846" 26 3 "tGravityAccMag-mean()" -0.968511694324324
"5847" 27 3 "tGravityAccMag-mean()" -0.972753287375
"5848" 28 3 "tGravityAccMag-mean()" -0.92547165164557
"5849" 29 3 "tGravityAccMag-mean()" -0.984745318923077
"5850" 30 3 "tGravityAccMag-mean()" -0.930573574915254
"5851" 1 4 "tGravityAccMag-mean()" -0.136971176556842
"5852" 2 4 "tGravityAccMag-mean()" -0.290407593728814
"5853" 3 4 "tGravityAccMag-mean()" -0.254690333275862
"5854" 4 4 "tGravityAccMag-mean()" -0.312050574166667
"5855" 5 4 "tGravityAccMag-mean()" -0.158338674394643
"5856" 6 4 "tGravityAccMag-mean()" -0.166840713631579
"5857" 7 4 "tGravityAccMag-mean()" -0.0978090439438596
"5858" 8 4 "tGravityAccMag-mean()" 0.0516786278104167
"5859" 9 4 "tGravityAccMag-mean()" -0.0980840496143461
"5860" 10 4 "tGravityAccMag-mean()" -0.127400912069811
"5861" 11 4 "tGravityAccMag-mean()" -0.288323472033898
"5862" 12 4 "tGravityAccMag-mean()" -0.102204550448
"5863" 13 4 "tGravityAccMag-mean()" -0.135643867842105
"5864" 14 4 "tGravityAccMag-mean()" -0.144404671779661
"5865" 15 4 "tGravityAccMag-mean()" -0.186514650759259
"5866" 16 4 "tGravityAccMag-mean()" -0.258766694117647
"5867" 17 4 "tGravityAccMag-mean()" -0.151151487704918
"5868" 18 4 "tGravityAccMag-mean()" -0.287908078035714
"5869" 19 4 "tGravityAccMag-mean()" 0.0648173438653846
"5870" 20 4 "tGravityAccMag-mean()" 0.039402280578902
"5871" 21 4 "tGravityAccMag-mean()" -0.123455661519231
"5872" 22 4 "tGravityAccMag-mean()" 0.0722419121669565
"5873" 23 4 "tGravityAccMag-mean()" -0.0988770198220339
"5874" 24 4 "tGravityAccMag-mean()" -0.299983613965517
"5875" 25 4 "tGravityAccMag-mean()" -0.40528943
"5876" 26 4 "tGravityAccMag-mean()" -0.223399171830508
"5877" 27 4 "tGravityAccMag-mean()" -0.238853875263158
"5878" 28 4 "tGravityAccMag-mean()" -0.1806660203
"5879" 29 4 "tGravityAccMag-mean()" -0.0955213393716981
"5880" 30 4 "tGravityAccMag-mean()" -0.195140032969231
"5881" 1 5 "tGravityAccMag-mean()" 0.0271882914106122
"5882" 2 5 "tGravityAccMag-mean()" 0.0899511204978723
"5883" 3 5 "tGravityAccMag-mean()" -0.0628126118283674
"5884" 4 5 "tGravityAccMag-mean()" -0.0491616726733333
"5885" 5 5 "tGravityAccMag-mean()" 0.211138853638298
"5886" 6 5 "tGravityAccMag-mean()" 0.333754731458333
"5887" 7 5 "tGravityAccMag-mean()" 0.0198795285851064
"5888" 8 5 "tGravityAccMag-mean()" 0.176599311818421
"5889" 9 5 "tGravityAccMag-mean()" 0.145886357935714
"5890" 10 5 "tGravityAccMag-mean()" 0.250843769394737
"5891" 11 5 "tGravityAccMag-mean()" 0.126227657258696
"5892" 12 5 "tGravityAccMag-mean()" 0.0183139429630435
"5893" 13 5 "tGravityAccMag-mean()" -0.0294634299553191
"5894" 14 5 "tGravityAccMag-mean()" 0.185537706866667
"5895" 15 5 "tGravityAccMag-mean()" 0.320449387166667
"5896" 16 5 "tGravityAccMag-mean()" 0.191079793587447
"5897" 17 5 "tGravityAccMag-mean()" 0.148951103536087
"5898" 18 5 "tGravityAccMag-mean()" -0.293531973636364
"5899" 19 5 "tGravityAccMag-mean()" 0.644604325128205
"5900" 20 5 "tGravityAccMag-mean()" 0.221851587933333
"5901" 21 5 "tGravityAccMag-mean()" 0.245771699004444
"5902" 22 5 "tGravityAccMag-mean()" 0.330999221944444
"5903" 23 5 "tGravityAccMag-mean()" 0.127211137694444
"5904" 24 5 "tGravityAccMag-mean()" -0.0737699163072727
"5905" 25 5 "tGravityAccMag-mean()" -0.22010859462069
"5906" 26 5 "tGravityAccMag-mean()" 0.114379383742
"5907" 27 5 "tGravityAccMag-mean()" 0.108071382861364
"5908" 28 5 "tGravityAccMag-mean()" 0.104359216580435
"5909" 29 5 "tGravityAccMag-mean()" 0.103705165666667
"5910" 30 5 "tGravityAccMag-mean()" -0.0373901122469355
"5911" 1 6 "tGravityAccMag-mean()" -0.129927630735849
"5912" 2 6 "tGravityAccMag-mean()" -0.107322679520833
"5913" 3 6 "tGravityAccMag-mean()" -0.184014895
"5914" 4 6 "tGravityAccMag-mean()" -0.153703935357692
"5915" 5 6 "tGravityAccMag-mean()" 0.0435562021989362
"5916" 6 6 "tGravityAccMag-mean()" 0.0177790974433333
"5917" 7 6 "tGravityAccMag-mean()" -0.198074437978431
"5918" 8 6 "tGravityAccMag-mean()" 0.121026629195122
"5919" 9 6 "tGravityAccMag-mean()" -0.260727581428571
"5920" 10 6 "tGravityAccMag-mean()" -0.0266623294757447
"5921" 11 6 "tGravityAccMag-mean()" -0.132594623759259
"5922" 12 6 "tGravityAccMag-mean()" -0.229183927115385
"5923" 13 6 "tGravityAccMag-mean()" -0.10115350174
"5924" 14 6 "tGravityAccMag-mean()" 0.140108204051852
"5925" 15 6 "tGravityAccMag-mean()" -0.000971394711666667
"5926" 16 6 "tGravityAccMag-mean()" -0.233990331568627
"5927" 17 6 "tGravityAccMag-mean()" -0.0128062276916667
"5928" 18 6 "tGravityAccMag-mean()" -0.279146312758621
"5929" 19 6 "tGravityAccMag-mean()" 0.01738119347275
"5930" 20 6 "tGravityAccMag-mean()" 0.00872502461176471
"5931" 21 6 "tGravityAccMag-mean()" -0.0810453188106383
"5932" 22 6 "tGravityAccMag-mean()" 0.210282608333333
"5933" 23 6 "tGravityAccMag-mean()" -0.0117536873784314
"5934" 24 6 "tGravityAccMag-mean()" -0.226402822033898
"5935" 25 6 "tGravityAccMag-mean()" -0.305772199076923
"5936" 26 6 "tGravityAccMag-mean()" -0.142874499381818
"5937" 27 6 "tGravityAccMag-mean()" -0.160589355980392
"5938" 28 6 "tGravityAccMag-mean()" -0.186240503960784
"5939" 29 6 "tGravityAccMag-mean()" 0.00834360271428571
"5940" 30 6 "tGravityAccMag-mean()" -0.137627857227385
"5941" 1 1 "tGravityAccMag-std()" -0.79514486386
"5942" 2 1 "tGravityAccMag-std()" -0.972873912916667
"5943" 3 1 "tGravityAccMag-std()" -0.964218176451613
"5944" 4 1 "tGravityAccMag-std()" -0.931292216611111
"5945" 5 1 "tGravityAccMag-std()" -0.958612786346154
"5946" 6 1 "tGravityAccMag-std()" -0.897326245964912
"5947" 7 1 "tGravityAccMag-std()" -0.907039513153846
"5948" 8 1 "tGravityAccMag-std()" -0.91325033
"5949" 9 1 "tGravityAccMag-std()" -0.91512680016
"5950" 10 1 "tGravityAccMag-std()" -0.940301654482759
"5951" 11 1 "tGravityAccMag-std()" -0.972891829473684
"5952" 12 1 "tGravityAccMag-std()" -0.936542686833333
"5953" 13 1 "tGravityAccMag-std()" -0.947944746612903
"5954" 14 1 "tGravityAccMag-std()" -0.856593119215686
"5955" 15 1 "tGravityAccMag-std()" -0.943314107916667
"5956" 16 1 "tGravityAccMag-std()" -0.957895927714286
"5957" 17 1 "tGravityAccMag-std()" -0.948257993521127
"5958" 18 1 "tGravityAccMag-std()" -0.986464542615385
"5959" 19 1 "tGravityAccMag-std()" -0.963193489036145
"5960" 20 1 "tGravityAccMag-std()" -0.939489444558824
"5961" 21 1 "tGravityAccMag-std()" -0.942186431444444
"5962" 22 1 "tGravityAccMag-std()" -0.909407761152778
"5963" 23 1 "tGravityAccMag-std()" -0.957871990555555
"5964" 24 1 "tGravityAccMag-std()" -0.969354834166667
"5965" 25 1 "tGravityAccMag-std()" -0.649254767945205
"5966" 26 1 "tGravityAccMag-std()" -0.964355190394737
"5967" 27 1 "tGravityAccMag-std()" -0.978920176216216
"5968" 28 1 "tGravityAccMag-std()" -0.9545740295
"5969" 29 1 "tGravityAccMag-std()" -0.981572147681159
"5970" 30 1 "tGravityAccMag-std()" -0.960167907285714
"5971" 1 2 "tGravityAccMag-std()" -0.927078418723404
"5972" 2 2 "tGravityAccMag-std()" -0.953081444130435
"5973" 3 2 "tGravityAccMag-std()" -0.8703017
"5974" 4 2 "tGravityAccMag-std()" -0.9144078448
"5975" 5 2 "tGravityAccMag-std()" -0.920939027727273
"5976" 6 2 "tGravityAccMag-std()" -0.931572655636364
"5977" 7 2 "tGravityAccMag-std()" -0.881957619770833
"5978" 8 2 "tGravityAccMag-std()" -0.929943615630435
"5979" 9 2 "tGravityAccMag-std()" -0.8637564342
"5980" 10 2 "tGravityAccMag-std()" -0.939669591481481
"5981" 11 2 "tGravityAccMag-std()" -0.944581826415094
"5982" 12 2 "tGravityAccMag-std()" -0.947517100196078
"5983" 13 2 "tGravityAccMag-std()" -0.937935738571429
"5984" 14 2 "tGravityAccMag-std()" -0.92549582962963
"5985" 15 2 "tGravityAccMag-std()" -0.93797790559322
"5986" 16 2 "tGravityAccMag-std()" -0.941051236086957
"5987" 17 2 "tGravityAccMag-std()" -0.96506519109375
"5988" 18 2 "tGravityAccMag-std()" -0.981595285964912
"5989" 19 2 "tGravityAccMag-std()" -0.951755657260274
"5990" 20 2 "tGravityAccMag-std()" -0.937764028181818
"5991" 21 2 "tGravityAccMag-std()" -0.971994251294118
"5992" 22 2 "tGravityAccMag-std()" -0.924336184035484
"5993" 23 2 "tGravityAccMag-std()" -0.924963263235294
"5994" 24 2 "tGravityAccMag-std()" -0.963779683235294
"5995" 25 2 "tGravityAccMag-std()" -0.960003414461538
"5996" 26 2 "tGravityAccMag-std()" -0.933602783410256
"5997" 27 2 "tGravityAccMag-std()" -0.969526674714286
"5998" 28 2 "tGravityAccMag-std()" -0.947782703333333
"5999" 29 2 "tGravityAccMag-std()" -0.9692903165
"6000" 30 2 "tGravityAccMag-std()" -0.942901466612903
"6001" 1 3 "tGravityAccMag-std()" -0.981942928867925
"6002" 2 3 "tGravityAccMag-std()" -0.957874965
"6003" 3 3 "tGravityAccMag-std()" -0.915143303606557
"6004" 4 3 "tGravityAccMag-std()" -0.890976683392857
"6005" 5 3 "tGravityAccMag-std()" -0.87977380125
"6006" 6 3 "tGravityAccMag-std()" -0.939310249649123
"6007" 7 3 "tGravityAccMag-std()" -0.933590156792453
"6008" 8 3 "tGravityAccMag-std()" -0.937187185222222
"6009" 9 3 "tGravityAccMag-std()" -0.936105010444444
"6010" 10 3 "tGravityAccMag-std()" -0.937264537954545
"6011" 11 3 "tGravityAccMag-std()" -0.98030536893617
"6012" 12 3 "tGravityAccMag-std()" -0.935232945245902
"6013" 13 3 "tGravityAccMag-std()" -0.968519673859649
"6014" 14 3 "tGravityAccMag-std()" -0.936735577166667
"6015" 15 3 "tGravityAccMag-std()" -0.948600432641509
"6016" 16 3 "tGravityAccMag-std()" -0.95729449448718
"6017" 17 3 "tGravityAccMag-std()" -0.975377309871795
"6018" 18 3 "tGravityAccMag-std()" -0.972285545479452
"6019" 19 3 "tGravityAccMag-std()" -0.962549342465753
"6020" 20 3 "tGravityAccMag-std()" -0.910672094794521
"6021" 21 3 "tGravityAccMag-std()" -0.956919898202247
"6022" 22 3 "tGravityAccMag-std()" -0.939866315079365
"6023" 23 3 "tGravityAccMag-std()" -0.9516698575
"6024" 24 3 "tGravityAccMag-std()" -0.94790101173913
"6025" 25 3 "tGravityAccMag-std()" -0.968075629324324
"6026" 26 3 "tGravityAccMag-std()" -0.962697299189189
"6027" 27 3 "tGravityAccMag-std()" -0.9663601145
"6028" 28 3 "tGravityAccMag-std()" -0.917658334177215
"6029" 29 3 "tGravityAccMag-std()" -0.981745712923077
"6030" 30 3 "tGravityAccMag-std()" -0.916570441355932
"6031" 1 4 "tGravityAccMag-std()" -0.219688645631579
